time,mean_G,time,GA_mean,GB_mean,time,GA_mean,GB_mean
5195,16.494,5195,0,17.17,5195,16.472,16.844
5196,16.49,5196,0,17.168,5196,16.514,16.824
5197,16.44,5197,0,17.178,5197,16.542,16.816
5198,16.428,5198,0,17.182,5198,16.544,16.842
5199,16.408,5199,0,17.156,5199,16.522,16.8
5200,16.41,5200,0,17.17,5200,16.56,16.74
5201,16.418,5201,0,17.226,5201,16.536,16.762
5202,16.394,5202,0,17.244,5202,16.508,16.77
5203,16.384,5203,0,17.232,5203,16.51,16.772
5204,16.398,5204,0,17.208,5204,16.536,16.762
5205,16.406,5205,0,17.184,5205,16.502,16.77
5206,16.406,5206,0,17.186,5206,16.458,16.74
5207,16.38,5207,0,17.23,5207,16.492,16.746
5208,16.38,5208,0,17.25,5208,16.462,16.722
5209,16.338,5209,0,17.254,5209,16.42,16.732
5210,16.334,5210,0,17.264,5210,16.488,16.74
5211,16.354,5211,0,17.286,5211,16.5,16.742
5212,16.354,5212,0,17.234,5212,16.502,16.794
5213,16.34,5213,0,17.226,5213,16.558,16.78
5214,16.326,5214,0,17.23,5214,16.61,16.76
5215,16.31,5215,0,17.258,5215,16.602,16.774
5216,16.3,5216,0,17.256,5216,16.606,16.758
5217,16.344,5217,0,17.236,5217,16.62,16.766
5218,16.364,5218,0,17.234,5218,16.604,16.762
5219,16.374,5219,0,17.234,5219,16.584,16.754
5220,16.374,5220,0,17.256,5220,16.576,16.768
5221,16.356,5221,0,17.22,5221,16.582,16.75
5222,16.372,5222,0,17.226,5222,16.566,16.784
5223,16.332,5223,0,17.202,5223,16.57,16.75
5224,16.34,5224,0,17.176,5224,16.55,16.72
5225,16.34,5225,0,17.216,5225,16.552,16.702
5226,16.36,5226,0,17.222,5226,16.562,16.694
5227,16.362,5227,0,17.158,5227,16.548,16.682
5228,16.36,5228,0,17.164,5228,16.526,16.742
5229,16.402,5229,0,17.15,5229,16.538,16.718
5230,16.42,5230,0,17.142,5230,16.53,16.694
5231,16.428,5231,0,17.138,5231,16.552,16.688
5232,16.416,5232,0,17.126,5232,16.598,16.656
5233,16.398,5233,0,17.1,5233,16.584,16.68
5234,16.426,5234,0,17.132,5234,16.562,16.66
5235,16.414,5235,0,17.14,5235,16.538,16.68
5236,16.41,5236,0,17.152,5236,16.538,16.7
5237,16.412,5237,0,17.116,5237,16.524,16.696
5238,16.434,5238,0,17.104,5238,16.492,16.714
5239,16.408,5239,0,17.1,5239,16.486,16.732
5240,16.422,5240,0,17.08,5240,16.506,16.692
5241,16.408,5241,0,17.094,5241,16.51,16.694
5242,16.4,5242,0,17.05,5242,16.54,16.722
5243,16.338,5243,0,17.048,5243,16.564,16.678
5244,16.374,5244,0,17.078,5244,16.55,16.624
5245,16.38,5245,0,17.074,5245,16.536,16.602
5246,16.322,5246,0,17.066,5246,16.526,16.624
5247,16.33,5247,0,17.084,5247,16.488,16.596
5248,16.328,5248,0,17.064,5248,16.518,16.626
5249,16.374,5249,0,17.034,5249,16.55,16.606
5250,16.35,5250,0,16.988,5250,16.548,16.608
5251,16.376,5251,0,16.992,5251,16.554,16.616
5252,16.358,5252,0,17.004,5252,16.492,16.624
5253,16.332,5253,0,16.996,5253,16.482,16.63
5254,16.346,5254,0,17.03,5254,16.534,16.614
5255,16.356,5255,0,17.032,5255,16.534,16.638
5256,16.372,5256,0,17.026,5256,16.532,16.666
5257,16.368,5257,0,17.02,5257,16.5,16.658
5258,16.39,5258,0,17.034,5258,16.502,16.652
5259,16.418,5259,0,17.058,5259,16.528,16.632
5260,16.38,5260,0,17.038,5260,16.544,16.64
5261,16.352,5261,0,17.044,5261,16.536,16.642
5262,16.32,5262,0,17.014,5262,16.538,16.642
5263,16.362,5263,0,16.998,5263,16.508,16.68
5264,16.386,5264,0,17.01,5264,16.516,16.642
5265,16.4,5265,0,17.002,5265,16.534,16.664
5266,16.404,5266,0,17.022,5266,16.506,16.67
5267,16.402,5267,0,17.028,5267,16.532,16.654
5268,16.376,5268,0,17.088,5268,16.572,16.66
5269,16.37,5269,0,17.072,5269,16.614,16.618
5270,16.398,5270,0,17.06,5270,16.656,16.644
5271,16.424,5271,0,17.08,5271,16.656,16.644
5272,16.452,5272,0,17.078,5272,16.688,16.636
5273,16.434,5273,0,17.042,5273,16.704,16.668
5274,16.42,5274,0,17.064,5274,16.714,16.644
5275,16.402,5275,0,17.074,5275,16.692,16.614
5276,16.43,5276,0,17.068,5276,16.726,16.606
5277,16.458,5277,0,17.066,5277,16.726,16.6
5278,16.446,5278,0,17.108,5278,16.766,16.59
5279,16.452,5279,0,17.114,5279,16.75,16.582
5280,16.422,5280,0,17.15,5280,16.782,16.624
5281,16.41,5281,0,17.134,5281,16.8,16.598
5282,16.418,5282,0,17.18,5282,16.794,16.61
5283,16.378,5283,0,17.156,5283,16.796,16.592
5284,16.374,5284,0,17.184,5284,16.788,16.586
5285,16.364,5285,0,17.194,5285,16.804,16.584
5286,16.366,5286,0,17.24,5286,16.782,16.546
5287,16.36,5287,0,17.31,5287,16.744,16.55
5288,16.346,5288,0,17.258,5288,16.766,16.504
5289,16.376,5289,0,17.244,5289,16.74,16.528
5290,16.378,5290,0,17.286,5290,16.714,16.518
5291,16.344,5291,0,17.288,5291,16.734,16.48
5292,16.346,5292,0,17.31,5292,16.696,16.458
5293,16.366,5293,0,17.362,5293,16.666,16.434
5294,16.38,5294,0,17.39,5294,16.684,16.46
5295,16.378,5295,0,17.364,5295,16.672,16.498
5296,16.384,5296,0,17.342,5296,16.69,16.478
5297,16.392,5297,0,17.372,5297,16.688,16.454
5298,16.394,5298,0,17.356,5298,16.714,16.454
5299,16.416,5299,0,17.36,5299,16.71,16.478
5300,16.438,5300,0,17.352,5300,16.71,16.466
5301,16.488,5301,0,17.352,5301,16.736,16.496
5302,16.452,5302,0,17.352,5302,16.712,16.458
5303,16.464,5303,0,17.34,5303,16.674,16.472
5304,16.504,5304,0,17.348,5304,16.652,16.502
5305,16.47,5305,0,17.322,5305,16.634,16.502
5306,16.504,5306,0,17.296,5306,16.682,16.486
5307,16.55,5307,0,17.276,5307,16.634,16.496
5308,16.534,5308,0,17.302,5308,16.628,16.526
5309,16.546,5309,0,17.3,5309,16.61,16.556
5310,16.55,5310,0,17.286,5310,16.526,16.58
5311,16.554,5311,0,17.276,5311,16.536,16.604
5312,16.552,5312,0,17.268,5312,16.564,16.61
5313,16.526,5313,0,17.238,5313,16.566,16.648
5314,16.524,5314,0,17.26,5314,16.574,16.65
5315,16.502,5315,0,17.268,5315,16.58,16.63
5316,16.462,5316,0,17.296,5316,16.584,16.668
5317,16.482,5317,0,17.26,5317,16.578,16.634
5318,16.476,5318,0,17.256,5318,16.576,16.614
5319,16.482,5319,0,17.228,5319,16.582,16.608
5320,16.496,5320,0,17.232,5320,16.586,16.62
5321,16.472,5321,0,17.23,5321,16.534,16.574
5322,16.428,5322,0,17.224,5322,16.526,16.578
5323,16.418,5323,0,17.242,5323,16.532,16.522
5324,16.428,5324,0,17.286,5324,16.532,16.538
5325,16.48,5325,0,17.332,5325,16.49,16.552
5326,16.48,5326,0,17.378,5326,16.524,16.542
5327,16.504,5327,0,17.354,5327,16.522,16.522
5328,16.478,5328,0,17.352,5328,16.494,16.5
5329,16.49,5329,0,17.35,5329,16.474,16.534
5330,16.436,5330,0,17.412,5330,16.468,16.584
5331,16.402,5331,0,17.382,5331,16.496,16.548
5332,16.34,5332,0,17.378,5332,16.48,16.534
5333,16.348,5333,0,17.364,5333,16.466,16.542
5334,16.33,5334,0,17.346,5334,16.422,16.49
5335,16.298,5335,0,17.326,5335,16.44,16.48
5336,16.3,5336,0,17.352,5336,16.472,16.476
5337,16.288,5337,0,17.336,5337,16.466,16.458
5338,16.298,5338,0,17.304,5338,16.45,16.438
5339,16.306,5339,0,17.262,5339,16.464,16.442
5340,16.32,5340,0,17.27,5340,16.516,16.414
5341,16.324,5341,0,17.27,5341,16.556,16.43
5342,16.34,5342,0,17.292,5342,16.556,16.444
5343,16.36,5343,0,17.318,5343,16.552,16.462
5344,16.334,5344,0,17.338,5344,16.51,16.48
5345,16.278,5345,0,17.25,5345,16.49,16.488
5346,16.304,5346,0,17.258,5346,16.44,16.462
5347,16.286,5347,0,17.228,5347,16.414,16.436
5348,16.236,5348,0,17.246,5348,16.434,16.46
5349,16.288,5349,0,17.252,5349,16.448,16.42
5350,16.284,5350,0,17.216,5350,16.466,16.446
5351,16.282,5351,0,17.22,5351,16.424,16.476
5352,16.298,5352,0,17.244,5352,16.41,16.428
5353,16.322,5353,0,17.252,5353,16.442,16.452
5354,16.258,5354,0,17.284,5354,16.488,16.452
5355,16.282,5355,0,17.286,5355,16.482,16.462
5356,16.368,5356,0,17.242,5356,16.52,16.42
5357,16.348,5357,0,17.262,5357,16.546,16.424
5358,16.33,5358,0,17.24,5358,16.58,16.432
5359,16.328,5359,0,17.216,5359,16.596,16.434
5360,16.29,5360,0,17.238,5360,16.602,16.4
5361,16.276,5361,0,17.24,5361,16.596,16.406
5362,16.264,5362,0,17.256,5362,16.656,16.41
5363,16.25,5363,0,17.24,5363,16.648,16.416
5364,16.204,5364,0,17.22,5364,16.662,16.382
5365,16.234,5365,0,17.272,5365,16.708,16.416
5366,16.218,5366,0,17.268,5366,16.718,16.376
5367,16.26,5367,0,17.24,5367,16.698,16.372
5368,16.26,5368,0,17.274,5368,16.69,16.362
5369,16.246,5369,0,17.282,5369,16.696,16.358
5370,16.248,5370,0,17.318,5370,16.698,16.32
5371,16.292,5371,0,17.3,5371,16.744,16.356
5372,16.268,5372,0,17.284,5372,16.756,16.36
5373,16.228,5373,0,17.292,5373,16.786,16.364
5374,16.226,5374,0,17.232,5374,16.762,16.37
5375,16.226,5375,0,17.184,5375,16.756,16.412
5376,16.23,5376,0,17.15,5376,16.724,16.444
5377,16.246,5377,0,17.13,5377,16.74,16.456
5378,16.226,5378,0,17.136,5378,16.742,16.424
5379,16.244,5379,0,17.118,5379,16.744,16.444
5380,16.256,5380,0,17.136,5380,16.74,16.412
5381,16.262,5381,0,17.104,5381,16.71,16.414
5382,16.28,5382,0,17.104,5382,16.694,16.426
5383,16.22,5383,0,17.1,5383,16.692,16.44
5384,16.214,5384,0,17.124,5384,16.674,16.426
5385,16.192,5385,0,17.13,5385,16.672,16.42
5386,16.162,5386,0,17.15,5386,16.704,16.436
5387,16.168,5387,0,17.126,5387,16.73,16.418
5388,16.158,5388,0,17.12,5388,16.734,16.476
5389,16.17,5389,0,17.1,5389,16.746,16.486
5390,16.162,5390,0,17.134,5390,16.774,16.482
5391,16.198,5391,0,17.152,5391,16.764,16.496
5392,16.204,5392,0,17.128,5392,16.818,16.518
5393,16.208,5393,0,17.094,5393,16.886,16.508
5394,16.2,5394,0,17.112,5394,16.874,16.566
5395,16.266,5395,0,17.108,5395,16.86,16.56
5396,16.274,5396,0,17.118,5396,16.864,16.514
5397,16.298,5397,0,17.09,5397,16.832,16.536
5398,16.284,5398,0,17.132,5398,16.85,16.554
5399,16.318,5399,0,17.09,5399,16.898,16.578
5400,16.318,5400,0,17.126,5400,16.962,16.574
5401,16.33,5401,0,17.166,5401,16.97,16.578
5402,16.33,5402,0,17.148,5402,16.962,16.536
5403,16.338,5403,0,17.16,5403,16.93,16.548
5404,16.264,5404,0,17.232,5404,16.89,16.518
5405,16.3,5405,0,17.244,5405,16.874,16.5
5406,16.286,5406,0,17.23,5406,16.85,16.494
5407,16.34,5407,0,17.252,5407,16.84,16.47
5408,16.344,5408,0,17.258,5408,16.822,16.512
5409,16.326,5409,0,17.268,5409,16.838,16.52
5410,16.284,5410,0,17.28,5410,16.832,16.524
5411,16.304,5411,0,17.334,5411,16.814,16.538
5412,16.35,5412,0,17.338,5412,16.78,16.508
5413,16.344,5413,0,17.3,5413,16.812,16.488
5414,16.362,5414,0,17.32,5414,16.792,16.49
5415,16.382,5415,0,17.322,5415,16.77,16.5
5416,16.38,5416,0,17.258,5416,16.74,16.506
5417,16.43,5417,0,17.296,5417,16.734,16.496
5418,16.386,5418,0,17.33,5418,16.712,16.482
5419,16.39,5419,0,17.314,5419,16.684,16.46
5420,16.386,5420,0,17.326,5420,16.674,16.434
5421,16.378,5421,0,17.332,5421,16.654,16.418
5422,16.352,5422,0,17.312,5422,16.648,16.42
5423,16.332,5423,0,17.282,5423,16.65,16.45
5424,16.358,5424,0,17.274,5424,16.68,16.464
5425,16.366,5425,0,17.234,5425,16.666,16.474
5426,16.372,5426,0,17.244,5426,16.65,16.422
5427,16.368,5427,0,17.272,5427,16.638,16.418
5428,16.39,5428,0,17.264,5428,16.628,16.428
5429,16.374,5429,0,17.25,5429,16.596,16.432
5430,16.368,5430,0,17.274,5430,16.648,16.456
5431,16.384,5431,0,17.276,5431,16.644,16.482
5432,16.402,5432,0,17.292,5432,16.648,16.5
5433,16.416,5433,0,17.284,5433,16.618,16.506
5434,16.444,5434,0,17.322,5434,16.624,16.538
5435,16.474,5435,0,17.3,5435,16.63,16.548
5436,16.464,5436,0,17.314,5436,16.628,16.552
5437,16.484,5437,0,17.308,5437,16.646,16.528
5438,16.514,5438,0,17.342,5438,16.674,16.514
5439,16.514,5439,0,17.396,5439,16.68,16.522
5440,16.452,5440,0,17.414,5440,16.71,16.536
5441,16.428,5441,0,17.46,5441,16.674,16.492
5442,16.424,5442,0,17.446,5442,16.672,16.508
5443,16.45,5443,0,17.43,5443,16.66,16.542
5444,16.454,5444,0,17.418,5444,16.678,16.574
5445,16.446,5445,0,17.464,5445,16.666,16.578
5446,16.426,5446,0,17.466,5446,16.654,16.606
5447,16.44,5447,0,17.456,5447,16.612,16.618
5448,16.452,5448,0,17.47,5448,16.584,16.594
5449,16.414,5449,0,17.468,5449,16.548,16.576
5450,16.44,5450,0,17.462,5450,16.564,16.572
5451,16.442,5451,0,17.422,5451,16.544,16.566
5452,16.408,5452,0,17.442,5452,16.526,16.55
5453,16.388,5453,0,17.45,5453,16.562,16.522
5454,16.392,5454,0,17.446,5454,16.572,16.514
5455,16.414,5455,0,17.46,5455,16.556,16.554
5456,16.41,5456,0,17.45,5456,16.534,16.564
5457,16.454,5457,0,17.452,5457,16.498,16.556
5458,16.466,5458,0,17.438,5458,16.494,16.538
5459,16.426,5459,0,17.464,5459,16.482,16.512
5460,16.444,5460,0,17.502,5460,16.462,16.506
5461,16.366,5461,0,17.512,5461,16.472,16.506
5462,16.394,5462,0,17.462,5462,16.476,16.486
5463,16.384,5463,0,17.414,5463,16.468,16.486
5464,16.348,5464,0,17.396,5464,16.504,16.55
5465,16.406,5465,0,17.366,5465,16.488,16.53
5466,16.404,5466,0,17.326,5466,16.46,16.538
5467,16.364,5467,0,17.338,5467,16.478,16.544
5468,16.372,5468,0,17.31,5468,16.476,16.558
5469,16.398,5469,0,17.326,5469,16.458,16.58
5470,16.442,5470,0,17.296,5470,16.444,16.56
5471,16.404,5471,0,17.278,5471,16.434,16.55
5472,16.458,5472,0,17.29,5472,16.466,16.588
5473,16.462,5473,0,17.27,5473,16.386,16.614
5474,16.426,5474,0,17.312,5474,16.456,16.656
5475,16.412,5475,0,17.314,5475,16.444,16.648
5476,16.436,5476,0,17.316,5476,16.424,16.656
5477,16.45,5477,0,17.322,5477,16.432,16.654
5478,16.502,5478,0,17.334,5478,16.462,16.652
5479,16.516,5479,0,17.298,5479,16.486,16.676
5480,16.528,5480,0,17.312,5480,16.47,16.672
5481,16.5,5481,0,17.334,5481,16.458,16.672
5482,16.54,5482,0,17.338,5482,16.466,16.696
5483,16.534,5483,0,17.338,5483,16.436,16.724
5484,16.548,5484,0,17.308,5484,16.456,16.738
5485,16.564,5485,0,17.35,5485,16.432,16.762
5486,16.578,5486,0,17.362,5486,16.45,16.754
5487,16.54,5487,0,17.356,5487,16.446,16.768
5488,16.542,5488,0,17.356,5488,16.456,16.732
5489,16.55,5489,0,17.372,5489,16.432,16.702
5490,16.546,5490,0,17.362,5490,16.4,16.706
5491,16.532,5491,0,17.328,5491,16.37,16.69
5492,16.506,5492,0,17.314,5492,16.352,16.694
5493,16.468,5493,0,17.378,5493,16.384,16.634
5494,16.484,5494,0,17.346,5494,16.41,16.646
5495,16.468,5495,0,17.356,5495,16.414,16.652
5496,16.47,5496,0,17.338,5496,16.424,16.62
5497,16.478,5497,0,17.364,5497,16.412,16.572
5498,16.504,5498,0,17.386,5498,16.44,16.568
5499,16.458,5499,0,17.398,5499,16.432,16.55
5500,16.496,5500,0,17.404,5500,16.44,16.53
5501,16.478,5501,0,17.414,5501,16.462,16.5
5502,16.444,5502,0,17.414,5502,16.482,16.5
5503,16.444,5503,0,17.392,5503,16.5,16.492
5504,16.464,5504,0,17.368,5504,16.478,16.462
5505,16.454,5505,0,17.364,5505,16.49,16.476
5506,16.444,5506,0,17.36,5506,16.49,16.456
5507,16.456,5507,0,17.394,5507,16.496,16.466
5508,16.432,5508,0,17.396,5508,16.514,16.464
5509,16.434,5509,0,17.414,5509,16.47,16.414
5510,16.444,5510,0,17.388,5510,16.434,16.422
5511,16.476,5511,0,17.408,5511,16.454,16.398
5512,16.486,5512,0,17.414,5512,16.432,16.366
5513,16.5,5513,0,17.388,5513,16.42,16.414
5514,16.46,5514,0,17.402,5514,16.346,16.396
5515,16.45,5515,0,17.412,5515,16.344,16.418
5516,16.454,5516,0,17.408,5516,16.346,16.42
5517,16.464,5517,0,17.442,5517,16.336,16.462
5518,16.478,5518,0,17.406,5518,16.356,16.446
5519,16.49,5519,0,17.44,5519,16.338,16.42
5520,16.436,5520,0,17.42,5520,16.382,16.39
5521,16.428,5521,0,17.424,5521,16.418,16.426
5522,16.418,5522,0,17.426,5522,16.472,16.418
5523,16.402,5523,0,17.432,5523,16.494,16.422
5524,16.416,5524,0,17.41,5524,16.496,16.412
5525,16.444,5525,0,17.392,5525,16.54,16.476
5526,16.446,5526,0,17.354,5526,16.554,16.506
5527,16.422,5527,0,17.38,5527,16.554,16.528
5528,16.482,5528,0,17.402,5528,16.576,16.504
5529,16.496,5529,0,17.408,5529,16.568,16.518
5530,16.47,5530,0,17.404,5530,16.548,16.498
5531,16.49,5531,0,17.4,5531,16.55,16.484
5532,16.498,5532,0,17.38,5532,16.576,16.45
5533,16.548,5533,0,17.384,5533,16.594,16.48
5534,16.552,5534,0,17.34,5534,16.6,16.422
5535,16.552,5535,0,17.306,5535,16.624,16.39
5536,16.508,5536,0,17.302,5536,16.57,16.466
5537,16.484,5537,0,17.282,5537,16.6,16.472
5538,16.496,5538,0,17.282,5538,16.594,16.46
5539,16.516,5539,0,17.31,5539,16.558,16.454
5540,16.526,5540,0,17.3,5540,16.636,16.504
5541,16.51,5541,0,17.304,5541,16.656,16.502
5542,16.522,5542,0,17.316,5542,16.668,16.466
5543,16.528,5543,0,17.326,5543,16.72,16.482
5544,16.534,5544,0,17.356,5544,16.706,16.506
5545,16.506,5545,0,17.364,5545,16.704,16.55
5546,16.47,5546,0,17.354,5546,16.684,16.586
5547,16.452,5547,0,17.32,5547,16.714,16.55
5548,16.438,5548,0,17.284,5548,16.74,16.542
5549,16.42,5549,0,17.26,5549,16.714,16.512
5550,16.422,5550,0,17.252,5550,16.7,16.48
5551,16.458,5551,0,17.234,5551,16.714,16.456
5552,16.48,5552,0,17.224,5552,16.722,16.446
5553,16.518,5553,0,17.194,5553,16.706,16.42
5554,16.49,5554,0,17.206,5554,16.674,16.402
5555,16.498,5555,0,17.17,5555,16.704,16.402
5556,16.498,5556,0,17.182,5556,16.706,16.4
5557,16.508,5557,0,17.152,5557,16.716,16.372
5558,16.522,5558,0,17.126,5558,16.702,16.374
5559,16.538,5559,0,17.13,5559,16.712,16.402
5560,16.516,5560,0,17.144,5560,16.662,16.432
5561,16.544,5561,0,17.086,5561,16.692,16.426
5562,16.562,5562,0,17.098,5562,16.676,16.426
5563,16.562,5563,0,17.08,5563,16.66,16.48
5564,16.6,5564,0,17.064,5564,16.684,16.484
5565,16.608,5565,0,17.074,5565,16.662,16.492
5566,16.626,5566,0,17.06,5566,16.626,16.488
5567,16.618,5567,0,17.098,5567,16.578,16.466
5568,16.578,5568,0,17.064,5568,16.564,16.442
5569,16.53,5569,0,17.044,5569,16.516,16.428
5570,16.51,5570,0,17.01,5570,16.534,16.422
5571,16.55,5571,0,17.022,5571,16.464,16.472
5572,16.594,5572,0,17.058,5572,16.474,16.476
5573,16.618,5573,0,17.024,5573,16.524,16.488
5574,16.616,5574,0,17.034,5574,16.526,16.44
5575,16.662,5575,0,17.034,5575,16.518,16.394
5576,16.662,5576,0,17.026,5576,16.482,16.398
5577,16.632,5577,0,17.016,5577,16.494,16.426
5578,16.642,5578,0,17.002,5578,16.474,16.422
5579,16.664,5579,0,17.004,5579,16.502,16.456
5580,16.644,5580,0,16.95,5580,16.512,16.522
5581,16.626,5581,0,16.944,5581,16.494,16.53
5582,16.604,5582,0,16.896,5582,16.504,16.532
5583,16.644,5583,0,16.958,5583,16.508,16.574
5584,16.642,5584,0,16.964,5584,16.536,16.562
5585,16.652,5585,0,16.948,5585,16.562,16.538
5586,16.642,5586,0,16.994,5586,16.574,16.496
5587,16.62,5587,0,17.032,5587,16.564,16.514
5588,16.624,5588,0,17.052,5588,16.502,16.516
5589,16.622,5589,0,17.04,5589,16.528,16.524
5590,16.596,5590,0,17.046,5590,16.48,16.542
5591,16.58,5591,0,17.06,5591,16.496,16.548
5592,16.574,5592,0,17.042,5592,16.502,16.582
5593,16.552,5593,0,17.042,5593,16.506,16.556
5594,16.536,5594,0,17.038,5594,16.512,16.548
5595,16.482,5595,0,17.026,5595,16.526,16.486
5596,16.468,5596,0,17.028,5596,16.55,16.454
5597,16.444,5597,0,17.026,5597,16.606,16.41
5598,16.478,5598,0,17.046,5598,16.626,16.388
5599,16.476,5599,0,17.084,5599,16.594,16.416
5600,16.436,5600,0,17.102,5600,16.608,16.428
5601,16.47,5601,0,17.12,5601,16.586,16.46
5602,16.476,5602,0,17.12,5602,16.578,16.408
5603,16.474,5603,0,17.11,5603,16.548,16.41
5604,16.52,5604,0,17.16,5604,16.556,16.39
5605,16.518,5605,0,17.152,5605,16.546,16.432
5606,16.548,5606,0,17.136,5606,16.508,16.44
5607,16.52,5607,0,17.114,5607,16.49,16.474
5608,16.53,5608,0,17.104,5608,16.466,16.508
5609,16.534,5609,0,17.112,5609,16.462,16.528
5610,16.536,5610,0,17.114,5610,16.474,16.542
5611,16.504,5611,0,17.106,5611,16.466,16.554
5612,16.512,5612,0,17.076,5612,16.422,16.576
5613,16.492,5613,0,17.05,5613,16.438,16.6
5614,16.544,5614,0,17.058,5614,16.412,16.616
5615,16.51,5615,0,17.054,5615,16.392,16.614
5616,16.538,5616,0,17.066,5616,16.452,16.61
5617,16.494,5617,0,17.05,5617,16.456,16.616
5618,16.518,5618,0,17.038,5618,16.466,16.608
5619,16.486,5619,0,17.074,5619,16.444,16.59
5620,16.498,5620,0,17.074,5620,16.424,16.616
5621,16.508,5621,0,17.056,5621,16.462,16.592
5622,16.486,5622,0,17.052,5622,16.482,16.598
5623,16.48,5623,0,17.044,5623,16.474,16.626
5624,16.482,5624,0,17.058,5624,16.474,16.654
5625,16.466,5625,0,17.086,5625,16.446,16.602
5626,16.442,5626,0,17.096,5626,16.45,16.558
5627,16.464,5627,0,17.078,5627,16.426,16.528
5628,16.424,5628,0,17.056,5628,16.43,16.546
5629,16.396,5629,0,17.094,5629,16.442,16.516
5630,16.434,5630,0,17.146,5630,16.422,16.49
5631,16.414,5631,0,17.144,5631,16.466,16.492
5632,16.468,5632,0,17.166,5632,16.398,16.466
5633,16.462,5633,0,17.188,5633,16.422,16.486
5634,16.466,5634,0,17.174,5634,16.378,16.512
5635,16.46,5635,0,17.208,5635,16.362,16.522
5636,16.492,5636,0,17.2,5636,16.32,16.522
5637,16.506,5637,0,17.194,5637,16.328,16.52
5638,16.49,5638,0,17.192,5638,16.334,16.524
5639,16.502,5639,0,17.19,5639,16.348,16.57
5640,16.498,5640,0,17.208,5640,16.328,16.564
5641,16.514,5641,0,17.214,5641,16.364,16.604
5642,16.528,5642,0,17.212,5642,16.358,16.644
5643,16.49,5643,0,17.192,5643,16.364,16.648
5644,16.514,5644,0,17.198,5644,16.378,16.652
5645,16.476,5645,0,17.186,5645,16.374,16.656
5646,16.47,5646,0,17.214,5646,16.37,16.658
5647,16.484,5647,0,17.202,5647,16.412,16.662
5648,16.46,5648,0,17.202,5648,16.384,16.684
5649,16.414,5649,0,17.174,5649,16.372,16.712
5650,16.406,5650,0,17.19,5650,16.328,16.722
5651,16.378,5651,0,17.14,5651,16.35,16.728
5652,16.402,5652,0,17.162,5652,16.358,16.724
5653,16.37,5653,0,17.128,5653,16.372,16.724
5654,16.374,5654,0,17.09,5654,16.334,16.716
5655,16.356,5655,0,17.054,5655,16.326,16.69
5656,16.346,5656,0,17.042,5656,16.358,16.708
5657,16.304,5657,0,17.02,5657,16.338,16.704
5658,16.278,5658,0,17.004,5658,16.306,16.7
5659,16.302,5659,0,17.018,5659,16.304,16.648
5660,16.32,5660,0,17.032,5660,16.304,16.618
5661,16.364,5661,0,17.068,5661,16.298,16.622
5662,16.404,5662,0,17.048,5662,16.274,16.574
5663,16.438,5663,0,17.01,5663,16.31,16.586
5664,16.418,5664,0,16.998,5664,16.274,16.552
5665,16.374,5665,0,17.02,5665,16.304,16.57
5666,16.384,5666,0,17.02,5666,16.308,16.548
5667,16.348,5667,0,17.03,5667,16.354,16.534
5668,16.332,5668,0,16.956,5668,16.362,16.528
5669,16.316,5669,0,16.984,5669,16.378,16.514
5670,16.316,5670,0,16.96,5670,16.402,16.536
5671,16.32,5671,0,16.974,5671,16.41,16.544
5672,16.342,5672,0,17.01,5672,16.43,16.552
5673,16.352,5673,0,17.074,5673,16.428,16.538
5674,16.328,5674,0,17.094,5674,16.434,16.516
5675,16.326,5675,0,17.092,5675,16.454,16.572
5676,16.274,5676,0,17.092,5676,16.494,16.62
5677,16.306,5677,0,17.076,5677,16.504,16.596
5678,16.288,5678,0,17.08,5678,16.508,16.602
5679,16.318,5679,0,17.084,5679,16.52,16.576
5680,16.278,5680,0,17.102,5680,16.536,16.554
5681,16.31,5681,0,17.1,5681,16.564,16.558
5682,16.304,5682,0,17.11,5682,16.562,16.6
5683,16.324,5683,0,17.126,5683,16.55,16.626
5684,16.374,5684,0,17.082,5684,16.56,16.632
5685,16.374,5685,0,17.09,5685,16.546,16.604
5686,16.384,5686,0,17.078,5686,16.544,16.582
5687,16.396,5687,0,17.054,5687,16.554,16.568
5688,16.396,5688,0,17.056,5688,16.546,16.57
5689,16.394,5689,0,17.052,5689,16.536,16.544
5690,16.37,5690,0,17.07,5690,16.54,16.552
5691,16.382,5691,0,17.046,5691,16.588,16.572
5692,16.388,5692,0,17.046,5692,16.622,16.566
5693,16.356,5693,0,17.014,5693,16.634,16.544
5694,16.294,5694,0,17.026,5694,16.6,16.574
5695,16.318,5695,0,17.042,5695,16.572,16.508
5696,16.304,5696,0,17.044,5696,16.588,16.514
5697,16.274,5697,0,17.058,5697,16.584,16.496
